row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr
117,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.443,0.064,0.174,0.049,0.475,0.218,0.158,0.023,0.052,0.928,0.0,0.007,0.1743119266055046,0.40672782874617736,0.2895005096839959,0.12945973496432212,11.0,9.0,0.373,0.182,0.109,0.084,,0.249,13.0,,15.86,3149.0,5499.0,a
118,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Recreation,0.385,0.1,0.201,0.054,0.493,0.205,0.211,0.019,0.006,0.95,0.012,0.009,0.15392561983471073,0.4039256198347107,0.3367768595041322,0.10537190082644626,10.0,12.0,0.286,0.257,0.126,0.086,0.146,0.285,12.0,,19.52,3890.0,2380.0,b
121,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Mining-dependent,0.397,0.072,0.235,0.049,0.509,0.199,0.185,0.002,0.004,0.956,0.0,0.0,0.16403162055335968,0.48122529644268774,0.191699604743083,0.16304347826086957,11.0,11.0,0.34,0.208,0.124,0.085,,0.317,13.0,,19.56,2740.0,1739.0,a
124,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.523,0.042,0.268,0.124,0.499,0.267,0.164,0.352,0.025,0.606,0.02,0.005,0.19534412955465588,0.3228744939271255,0.3269230769230769,0.1548582995951417,16.0,9.0,0.287,0.148,0.08,0.068,0.156,0.205,14.0,,16.84,1569.0,2189.0,a
127,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.386,0.034,0.212,0.14,0.424,0.193,0.165,0.131,0.051,0.793,0.012,0.007,0.1971830985915493,0.42857142857142855,0.22032193158953722,0.15392354124748492,9.0,8.0,0.234,0.251,0.076,0.095,0.095,0.231,14.0,,25.8,1619.0,1809.0,b
129,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Mining-dependent,0.511,0.025,0.327,0.182,0.503,0.314,0.117,0.588,0.012,0.389,0.016,0.002,0.2928786359077232,0.2948846539618856,0.2688064192577733,0.14343029087261785,20.0,8.0,0.296,,0.09,0.097,,0.308,9.0,,41.27,8120.0,4000.0,b
131,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.523,0.057,0.235,0.12,0.514,0.169,0.201,0.027,0.471,0.414,0.084,0.004,0.2462760675273088,0.3902681231380337,0.23336643495531276,0.1300893743793446,10.0,10.0,0.36,,0.147,0.088,,0.291,12.0,,31.74,2370.0,3570.0,a
132,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.535,0.055,0.2,0.06,0.519,0.241,0.103,0.16,0.632,0.143,0.016,0.048,0.14014014014014015,0.26426426426426425,0.2782782782782783,0.31731731731731727,13.0,6.0,0.329,0.139,0.117,0.1,0.103,0.237,12.0,15.63,12.3,1799.0,1800.0,b
137,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.43,0.065,0.159,0.065,0.499,0.219,0.179,0.008,0.095,0.874,0.001,0.009,0.1318681318681319,0.4115884115884116,0.3026973026973027,0.15384615384615385,11.0,12.0,0.331,0.254,0.113,0.085,0.12,0.293,14.0,2.3,10.27,1459.0,2149.0,a
138,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.516,0.029,0.129,0.063,0.511,0.234,0.116,0.071,0.106,0.644,0.007,0.13,0.1006036217303823,0.21227364185110664,0.27364185110663986,0.4134808853118712,15.0,8.0,0.261,0.148,0.072,0.07,0.162,0.185,12.0,3.3,5.08,1270.0,950.0,a
139,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Farm-dependent,0.595,0.033,0.16,0.055,0.502,0.2,0.145,0.048,0.017,0.92,0.002,0.009,0.05829145728643216,0.19899497487437187,0.3658291457286432,0.3768844221105528,9.0,5.0,0.288,0.123,0.069,0.067,0.183,0.27,11.0,,,2160.0,2370.0,b
144,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.577,0.04,0.174,0.047,0.498,0.228,0.202,0.087,0.008,0.883,0.022,0.005,0.10488798370672098,0.3482688391038697,0.3890020366598778,0.15784114052953158,11.0,11.0,0.319,0.201,0.108,0.071,0.285,0.284,12.0,,,2119.0,1679.0,b
145,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.321,0.093,0.185,0.071,0.509,0.177,0.306,0.027,0.0,0.902,0.013,0.005,0.07915831663326653,0.3316633266533066,0.4448897795591182,0.1442885771543086,6.0,10.0,0.313,0.154,0.128,0.074,0.183,0.235,10.0,,,2020.0,,a
146,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.531,0.049,0.228,0.071,0.518,0.223,0.107,0.099,0.288,0.566,0.0,0.036,0.12372188139059305,0.2474437627811861,0.25460122699386506,0.37423312883435583,15.0,8.0,0.311,0.174,0.105,0.09,0.105,0.261,14.0,10.0,11.35,1399.0,1050.0,a
147,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.497,0.047,0.145,0.04,0.496,0.195,0.106,0.056,0.115,0.691,0.001,0.093,0.06174089068825911,0.2236842105263158,0.2844129554655871,0.43016194331983804,12.0,6.0,0.265,0.168,0.078,0.085,0.177,0.203,13.0,2.6,8.32,1790.0,1130.0,a
148,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Federal/State government-dependent,0.399,0.069,0.261,0.087,0.509,0.257,0.162,0.018,0.3,0.617,0.043,0.008,0.17804154302670624,0.304648862512364,0.3679525222551929,0.1493570722057369,12.0,13.0,0.296,0.254,0.141,0.118,0.106,0.346,12.0,6.1,28.56,5420.0,2399.0,a
149,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.436,0.065,0.29,0.125,0.519,0.242,0.182,0.072,0.139,0.758,0.026,0.011,0.14741035856573703,0.349601593625498,0.33964143426294824,0.16334661354581673,15.0,13.0,0.281,0.239,0.122,0.108,,0.308,10.0,5.49,21.24,2019.0,1919.0,b
150,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.422,0.083,0.276,0.115,0.525,0.284,0.149,0.037,0.22,0.728,0.0,0.004,0.229,0.334,0.287,0.15,10.0,6.0,0.296,,0.134,0.084,,0.28,13.0,,34.25,,,b
152,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.505,0.053,0.21,0.105,0.488,0.258,0.181,0.052,0.002,0.925,0.012,0.0,0.10121457489878544,0.3643724696356275,0.37955465587044535,0.1548582995951417,9.0,13.0,0.302,0.176,0.094,,,0.228,9.0,,,,939.0,b
155,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.455,0.074,0.17,0.054,0.501,0.224,0.164,0.025,0.269,0.678,0.006,0.011,0.12512512512512514,0.35435435435435436,0.28728728728728725,0.23323323323323325,11.0,10.0,0.373,0.22,0.142,0.094,,0.344,13.0,6.08,20.46,3900.0,2749.0,b
156,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.416,0.058,0.234,0.063,0.479,0.245,0.14,0.027,0.128,0.796,0.01,0.008,0.16135458167330677,0.4262948207171315,0.26195219123505975,0.150398406374502,14.0,10.0,0.35,0.248,0.129,0.085,0.11,0.318,10.0,4.0,27.91,5159.0,2009.0,a
157,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.393,0.092,0.167,0.054,0.502,0.194,0.225,0.015,0.011,0.967,0.008,0.003,0.1298315163528246,0.34886025768087214,0.3458870168483647,0.17542120911793857,9.0,13.0,0.299,0.349,0.115,0.083,0.292,0.249,11.0,,,2839.0,1160.0,b
159,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.554,0.042,0.126,0.046,0.502,0.248,0.118,0.036,0.02,0.896,0.013,0.031,0.06206896551724137,0.3359605911330049,0.32413793103448274,0.2778325123152709,12.0,7.0,0.308,0.177,0.087,0.07,0.275,0.215,11.0,-0.08999999999999997,9.99,1219.0,1209.0,b
160,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.506,0.041,0.17,0.079,0.499,0.24,0.149,0.018,0.003,0.96,0.0,0.009,0.1184738955823293,0.4186746987951807,0.3092369477911647,0.1536144578313253,11.0,10.0,0.331,0.236,0.107,0.086,0.184,0.3,14.0,,11.66,2400.0,2160.0,a
161,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.432,0.049,0.324,0.125,0.513,0.225,0.204,0.123,0.065,0.794,0.009,0.001,0.18637274549098196,0.3336673346693387,0.313627254509018,0.16633266533066132,11.0,13.0,0.279,0.245,0.106,0.069,0.199,0.3,10.0,3.3,24.85,3139.0,2190.0,a
162,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.538,0.031,0.11,0.041,0.499,0.293,0.075,0.134,0.074,0.612,0.007,0.156,0.06532663316582915,0.13969849246231156,0.21809045226130652,0.5768844221105527,14.0,3.0,0.227,0.099,0.075,0.071,0.195,0.205,13.0,0.0,3.91,1660.0,1390.0,a
163,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.586,0.026,0.157,0.05,0.505,0.263,0.149,0.05,0.02,0.938,0.01,0.0,0.07762096774193548,0.34677419354838707,0.3951612903225807,0.18044354838709678,12.0,6.0,0.317,0.214,0.09,0.038,0.253,0.302,11.0,,,,,b
164,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Farm-dependent,0.526,0.032,0.125,0.055,0.481,0.219,0.154,0.029,0.01,0.934,0.026,0.012,0.08651911468812877,0.28672032193158953,0.4094567404426559,0.21730382293762576,11.0,8.0,0.333,0.182,0.082,0.07,0.219,0.296,11.0,,21.32,1720.0,2030.0,b
166,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.358,0.113,0.206,0.073,0.493,0.202,0.248,0.016,0.001,0.96,0.001,0.0,0.158203125,0.40234374999999994,0.33203125,0.107421875,10.0,15.0,0.297,0.225,0.142,0.047,,0.245,11.0,,24.46,4320.0,,b
167,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.465,0.076,0.258,0.056,0.529,0.263,0.164,0.055,0.476,0.463,0.0,0.008,0.22668004012036108,0.39919759277833505,0.2567703109327984,0.11735205616850553,13.0,13.0,0.37,0.237,0.139,0.153,,0.342,12.0,13.6,27.23,6249.0,1789.0,a
169,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.324,0.062,0.25,0.103,0.421,0.188,0.15,0.091,0.33,0.545,0.011,0.005,0.2606965174129353,0.3751243781094527,0.25870646766169153,0.10547263681592038,11.0,10.0,0.395,0.215,0.147,0.097,0.099,0.322,12.0,,26.24,7169.0,4899.0,a
171,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.473,0.041,0.249,0.079,0.506,0.282,0.117,0.153,0.015,0.763,0.022,0.028,0.12864321608040202,0.31155778894472363,0.2512562814070352,0.30854271356783924,14.0,7.0,0.276,0.169,0.088,0.073,0.141,0.268,11.0,1.19,14.84,2339.0,1819.0,b
172,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.464,0.094,0.195,0.048,0.507,0.253,0.151,0.106,0.039,0.82,0.003,0.007,0.14285714285714285,0.3356164383561644,0.32681017612524466,0.19471624266144816,12.0,9.0,0.323,0.2,0.12,0.073,0.195,0.298,13.0,1.42,15.57,3049.0,1729.0,b
173,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.376,0.073,0.21,0.07,0.504,0.199,0.169,0.026,0.599,0.345,0.022,0.009,0.2003988035892323,0.3320039880358923,0.33100697906281157,0.1365902293120638,9.0,11.0,0.348,0.264,0.142,0.127,,0.341,12.0,5.9,29.49,3350.0,1740.0,b
174,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.421,0.069,0.209,0.1,0.516,0.239,0.199,0.017,0.004,0.959,0.005,0.009,0.12550607287449392,0.49190283400809715,0.24392712550607287,0.13866396761133604,12.0,13.0,0.327,0.259,0.114,0.065,0.192,0.301,10.0,,12.34,6179.0,1779.0,a
176,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.546,0.025,0.183,0.079,0.503,0.239,0.148,0.132,0.009,0.829,0.011,0.012,0.11009174311926608,0.2976554536187564,0.39245667686034663,0.19979612640163102,15.0,11.0,0.29,0.175,0.085,0.049,0.195,0.247,12.0,,12.25,1199.0,1200.0,b
177,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.511,0.052,0.223,0.1,0.499,0.23,0.226,0.021,0.003,0.938,0.011,0.0,0.09533468559837728,0.38640973630831643,0.36004056795131845,0.15821501014198783,10.0,15.0,0.283,0.248,0.114,0.056,,0.29,8.0,,63.269999999999996,3219.0,,a
180,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.416,0.077,0.137,0.033,0.475,0.196,0.181,0.019,0.029,0.946,0.005,0.01,0.14814814814814814,0.4214214214214214,0.3023023023023023,0.12812812812812813,9.0,13.0,0.267,0.194,0.089,0.071,0.16,0.233,12.0,,17.51,1559.0,1970.0,a
182,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Mining-dependent,0.458,0.054,0.266,0.147,0.502,0.258,0.126,0.177,0.007,0.793,0.008,0.009,0.157258064516129,0.377016129032258,0.3084677419354838,0.157258064516129,13.0,8.0,0.291,0.169,0.094,0.075,0.145,0.295,10.0,1.75,33.97,3609.0,2210.0,b
186,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.484,0.041,0.279,0.102,0.499,0.274,0.132,0.158,0.01,0.813,0.012,0.019,0.1415752741774676,0.28414755732801594,0.3958125623130609,0.17846460618145565,15.0,9.0,0.262,0.179,0.077,0.07,0.135,0.218,10.0,1.0,19.21,1369.0,1600.0,a
187,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.493,0.079,0.129,0.067,0.498,0.196,0.214,0.031,0.012,0.947,0.005,0.007,0.11683168316831685,0.43663366336633674,0.32376237623762383,0.1227722772277228,11.0,12.0,0.292,0.239,0.095,0.058,0.264,0.253,12.0,,28.79,5110.0,15429.0,b
188,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.638,0.026,0.253,0.157,0.522,0.229,0.28,0.175,0.015,0.802,0.01,0.0,0.21868787276341953,0.2604373757455269,0.28131212723658056,0.2395626242544732,13.0,14.0,0.297,,0.126,,,0.292,9.0,,,,,a
189,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.453,0.054,0.254,0.095,0.517,0.231,0.172,0.03,0.168,0.785,0.004,0.018,0.18109452736318404,0.30845771144278605,0.31840796019900497,0.19203980099502485,12.0,11.0,0.33,0.21,0.116,0.082,0.091,0.294,13.0,6.8,20.53,2610.0,1459.0,a
191,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.512,0.044,0.193,0.105,0.517,0.208,0.227,0.047,0.006,0.92,0.01,0.006,0.0653061224489796,0.2979591836734694,0.4214285714285715,0.21530612244897962,14.0,13.0,0.365,,0.105,,,0.294,12.0,,,,1740.0,b
198,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Recreation,0.589,0.034,0.163,0.094,0.471,0.193,0.127,0.071,0.009,0.894,0.009,0.0,0.03162055335968379,0.20553359683794464,0.2648221343873518,0.4980237154150198,9.0,3.0,0.146,0.093,0.045,0.083,0.253,0.109,14.0,,14.26,1059.0,970.0,a
200,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.501,0.025,0.186,0.098,0.485,0.219,0.163,0.026,0.008,0.915,0.009,0.006,0.07042253521126761,0.35915492957746475,0.3822937625754527,0.1881287726358149,13.0,9.0,0.275,0.155,0.079,0.061,0.169,0.284,10.0,,27.6,2359.0,1540.0,a
201,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.456,0.061,0.17,0.056,0.503,0.224,0.171,0.027,0.281,0.679,0.006,0.012,0.11932938856015779,0.35798816568047337,0.28796844181459563,0.23471400394477315,10.0,11.0,0.359,0.213,0.146,0.083,,0.323,13.0,5.8,17.91,3220.0,2759.0,a
202,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Recreation,0.449,0.068,0.296,0.133,0.507,0.196,0.187,0.061,0.139,0.773,0.01,0.015,0.11916583912611717,0.33267130089374375,0.32671300893743793,0.22144985104270107,11.0,10.0,0.284,0.244,0.119,0.106,0.172,0.251,12.0,7.19,21.83,2590.0,1620.0,b
205,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.504,0.022,0.154,0.092,0.496,0.191,0.274,0.013,0.0,0.963,0.015,0.0,0.0877016129032258,0.3084677419354839,0.4082661290322581,0.19556451612903228,12.0,19.0,0.309,0.183,0.1,,0.226,0.306,10.0,,,,3049.0,b
206,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.509,0.039,0.137,0.087,0.494,0.196,0.28,0.021,0.005,0.949,0.023,0.002,0.09625126646403241,0.2968591691995947,0.4154002026342451,0.19148936170212763,7.0,19.0,0.279,0.173,0.107,0.078,0.239,0.304,10.0,,,,3080.0,a
207,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.535,0.059,0.152,0.036,0.496,0.193,0.196,0.051,0.0,0.926,0.0,0.0,0.09036144578313253,0.4216867469879518,0.36244979919678716,0.12550200803212852,9.0,9.0,0.298,,0.105,0.059,,0.282,12.0,,,2899.0,5879.0,a
